,wikidata,type,osmid
3580,Q8079073,relation,2562166
3590,Q7542368,relation,3050091
3605,Q8200240,node,1241293513
3612,Q7683614,node,4247166437
3613,Q7626055,node,1972150793
3615,Q7827877,way,40874166
3626,Q7403832,node,1726811135
3628,Q7386674,relation,52815
3634,Q7415942,node,247875541
3641,Q7916392,node,4247166438
3642,Q7944368,relation,3050112
3650,Q6744394,node,3177232127
3655,Q5873286,node,90380139
3657,Q6481502,node,281754442
3663,Q6763123,relation,6769000
3664,Q6704125,relation,1516991
3676,Q2588635,node,1351433023
3678,Q2595794,node,252333619
3680,Q2588056,node,329138480
3697,Q2562944,node,335701869
3705,Q2584179,node,264620655
3740,Q10404281,node,2429853769
3775,Q10404588,node,246956676
3789,Q10383796,node,192294046
3795,Q10403223,relation,455450
3933,Q10468581,relation,3188628
4175,Q5029576,node,1718380696
4184,Q5264620,node,4339557802
4189,Q4992655,node,316650076
4191,Q5588095,node,274914710
4194,Q5473354,relation,3050015
4195,Q5523700,node,4247166434
4197,Q5588011,node,20975581
4198,Q4994148,way,252406980
4206,Q5598092,node,2066642960
4207,Q5042900,relation,52808
4240,Q10481956,node,2342610738
4267,Q10480620,node,250379587
4279,Q4992729,way,183927733
4289,Q5366136,relation,3050009
4295,Q5350491,node,3930442158
4300,Q5005159,relation,60567
4302,Q4919680,relation,1516987
4315,Q5350414,node,90385774
4316,Q5042896,relation,52809
4320,Q2607275,node,1411728979
4321,Q2619227,node,335352996
4326,Q2611914,node,790509388
4338,Q2622251,node,289468490
4352,Q2626816,node,1053890886
4354,Q2611587,node,335702027
4360,Q2622414,node,6521339589
4362,Q2630112,node,1678134049
4363,Q2622707,node,7474870521
4373,Q2614751,node,455063950
4393,Q2609445,node,1727016574
4398,Q2626626,node,337562444
4533,Q10500624,node,2232285234
4631,Q10412416,node,470948759
4636,Q10411772,node,5252387632
4652,Q10406793,node,1410725137
4690,Q10411778,relation,389763
4694,Q10406795,node,4838527583
4709,Q10487731,relation,455906
4711,Q10487714,node,272377362
4783,Q10484299,way,556453838
4820,Q10495772,relation,1520597
4860,Q10496093,node,3402740760
4925,Q10500852,node,388411873
4943,Q10502442,way,374931055
4945,Q10502495,way,300897168
4961,Q10500976,node,272370913
4969,Q10502409,node,2778775498
4992,Q10500968,node,252332508
5055,Q10427878,node,388411867
5097,Q10515868,node,775377029
5116,Q10512636,node,7474797189
5126,Q10515909,node,673843553
5158,Q10515869,relation,2733364
5162,Q10512805,way,135188230
5189,Q10426589,node,7469464056
5232,Q10417434,relation,1517116
5274,Q10515870,node,1896033796
5291,Q10515455,node,417635651
5380,Q10511179,node,673843554
5429,Q10430403,node,568970547
5431,Q10428617,node,429483695
5449,Q10428783,node,27408857
5457,Q10428491,node,21877440
5485,Q2648024,node,312653734
5489,Q2652481,node,2310021393
5490,Q2663175,node,288703800
5495,Q2647285,node,7473660169
5496,Q2651809,node,29530764
5497,Q2650938,node,1452057146
5502,Q2639642,node,322135383
5503,Q2665416,node,2290924161
5507,Q2665431,node,28966427
5508,Q2658219,node,25313850
5516,Q2663557,node,1376156642
5530,Q2644473,node,7004447148
5537,Q2662878,node,4823178643
5542,Q2642771,relation,307849
5546,Q2648960,node,337889591
5548,Q2665008,node,365764594
5551,Q2658294,node,132458573
5552,Q2639696,node,699631839
5557,Q2665808,node,2305983152
5558,Q2652591,node,2284511203
5561,Q2635393,node,335701942
5627,Q10504798,node,1896031634
5639,Q10504988,relation,52807
5669,Q10506115,relation,3050022
5685,Q10428296,way,286852498
5694,Q10526997,node,673841556
5698,Q10530905,way,661006244
5748,Q10529121,way,28654906
5749,Q10527209,node,1704718541
5825,Q10430775,node,321447799
5861,Q2688536,node,286142249
5878,Q2693196,node,360467377
5888,Q2693699,node,267175053
5894,Q2684247,node,2290924148
5895,Q2680901,node,377922335
5897,Q2678920,node,774589557
5899,Q2693984,node,335364622
5902,Q2672844,node,369797040
5904,Q2680101,node,1053901061
5907,Q2670718,node,2165552945
5911,Q2678633,node,335703133
5912,Q2671027,node,2235762009
5913,Q2683285,node,243325938
5918,Q2676602,node,2284481762
5931,Q2686495,node,289233065
5932,Q2681649,node,312681172
5934,Q2687710,node,575964424
5935,Q2691512,node,12021313
5938,Q2685807,node,1842051008
5999,Q10432706,node,2232285232
6046,Q10516816,node,28807112
6067,Q10516500,relation,10460531
6244,Q2745780,node,2384407611
6247,Q2723730,node,4786689053
6252,Q2749984,node,1794888672
6254,Q2720871,node,335716689
6257,Q2739069,node,5181766087
6262,Q2716386,node,312681171
6264,Q2747525,node,72874229
6267,Q2718041,node,20842526
6269,Q2707050,node,3256816531
6270,Q2695529,node,207659679
6271,Q2748886,node,290507318
6274,Q2711105,node,347635449
6277,Q2730693,node,510992260
6283,Q2745396,node,308050087
6284,Q2699906,node,2303603410
6286,Q2742608,node,2235773587
6288,Q2702448,node,335704368
6297,Q2748446,node,278977564
6309,Q2738425,node,2286933880
6319,Q2700628,node,433715764
6327,Q2698094,node,260287639
6329,Q2725078,node,2316909444
6339,Q10509658,node,5076967005
6343,Q10508124,relation,2733130
6405,Q10509209,node,388411874
6423,Q10509709,node,2232285235
6480,Q10531799,relation,1404514
6522,Q10531750,way,40854690
6600,Q10496985,node,274913565
6628,Q2755740,node,4110733806
6635,Q2772987,node,367389055
6638,Q2779822,node,2187535980
6718,Q10433551,relation,2733413
6720,Q10433711,way,211659866
6767,Q10519130,relation,1517104
6844,Q2781195,node,1591433603
6846,Q2782303,node,1991731349
6848,Q2753273,node,313178685
6852,Q2779106,node,270634116
6855,Q2794582,node,1713379210
6861,Q2785610,node,249282163
6868,Q2767049,node,1562485862
6881,Q2763404,node,33774014
6892,Q2786090,node,312345791
6893,Q2794995,node,26456111
6899,Q2795273,node,8174741891
6901,Q2779618,node,291844918
6906,Q2767924,node,282927133
6910,Q2754664,node,335359186
6912,Q2769869,node,369550463
6915,Q2789516,node,2375945888
6971,Q10532523,node,276549958
6991,Q10532360,node,294639356
7035,Q10572923,way,362357784
7054,Q10436463,node,281666212
7115,Q10572921,node,2232285237
7137,Q10572962,relation,389839
7163,Q10576060,node,560129967
7173,Q10572976,node,1746833878
7187,Q10436445,relation,1517185
7204,Q10435574,node,2232285233
7220,Q10510099,relation,6849388
7257,Q10510523,way,41497626
7265,Q10510520,node,165201423
7275,Q10510893,relation,2473132
7289,Q10509782,node,429472795
7312,Q2921055,node,322079129
7319,Q2802737,node,962482323
7320,Q2913597,node,288844448
7321,Q2896535,node,1183500407
7323,Q2887420,node,883458264
7326,Q2878134,node,544875758
7346,Q2934890,node,365763860
7351,Q2912196,node,130198388
7353,Q2927375,node,301862940
7355,Q2842587,node,300667644
7364,Q2943707,node,28350061
7370,Q2914305,node,32949868
7373,Q2800195,way,173120728
7376,Q2922057,node,249059747
7379,Q2837232,node,441936540
7381,Q2838521,node,28968680
7389,Q2866688,relation,1520466
7394,Q2804789,node,29531597
7440,Q10544155,node,7021271148
7472,Q10543936,node,25975135
7489,Q10543891,way,250783718
7492,Q10543958,relation,9344345
7525,Q10540474,node,4247166435
7530,Q10540467,way,114668266
7570,Q10532649,node,763110679
7591,Q10535875,relation,1517095
7593,Q10540463,relation,1517090
7596,Q10436889,node,985021195
7626,Q10438386,node,28480811
7696,Q3023364,node,512554778
7700,Q2966000,node,315972839
7701,Q3036168,node,658402245
7727,Q3083929,node,322814101
7731,Q3089770,node,269086331
7732,Q2971138,node,360468029
7739,Q2944368,node,308051200
7740,Q3055179,node,173859208
7743,Q2983418,node,335349170
7746,Q3019256,way,198996002
7747,Q2952994,node,278975641
7752,Q3073179,relation,1025132
7757,Q2963212,node,524116087
7768,Q2962508,node,335367484
7770,Q3084332,node,886485521
7773,Q3032670,node,502895330
7778,Q3049399,node,335702546
7811,Q10581176,node,280490384
7836,Q10577266,relation,6015024
7892,Q10523918,way,171358137
7900,Q10522707,node,471494738
7906,Q10522175,node,673843555
7920,Q10570707,node,7473567377
7934,Q10571043,node,272372424
7995,Q10578317,relation,2778329
8002,Q10579270,node,7474795631
8034,Q10548371,relation,10279922
8037,Q10547334,node,3882868100
8060,Q10549391,relation,1517118
8155,Q10549502,node,388411871
8251,Q10562815,way,75620364
8263,Q10562553,node,985025888
8273,Q3146766,node,337526646
8279,Q3152552,node,365763448
8287,Q3239618,node,328729032
8288,Q3190035,node,848219479
8297,Q3117730,node,795748675
8304,Q3224517,node,250998299
8306,Q3176178,node,511147351
8307,Q3195551,node,1329375136
8311,Q3179963,node,367198276
8315,Q3150541,node,2290924162
8320,Q3235942,node,57951958
8323,Q3161335,node,367496071
8329,Q3185307,node,207552711
8331,Q3170146,node,309491770
8333,Q3193375,relation,1517234
8334,Q3118637,node,906603803
8339,Q3183470,node,26120596
8341,Q3120979,node,335351065
8342,Q3232267,node,6186240757
8343,Q3188859,node,1359707106
8344,Q3217014,node,476914383
8350,Q3239727,node,256440771
8356,Q3207717,node,2080405504
8478,Q10524743,node,1145668872
8525,Q10524833,node,4440930854
8570,Q10602630,node,3587337400
8644,Q10602651,way,1073351593
8672,Q10593169,node,2283434321
8675,Q10593517,node,260205013
8828,Q10526276,node,3523085887
8829,Q10526723,node,6051623203
8888,Q10569767,node,426869967
8942,Q10568477,node,302270875
9008,Q10550885,relation,13923152
9011,Q10550387,node,2232285236
9015,Q10550892,node,2228492717
9016,Q10550345,node,269089033
9018,Q10550337,relation,1517299
9021,Q10550291,node,27408852
9030,Q10550963,way,1097790118
9035,Q10550912,way,316952969
9054,Q10658772,node,729307441
9076,Q10659125,node,1853008531
9137,Q10550378,node,3534432797
9163,Q10706258,node,274952671
9228,Q10706251,node,3415574724
9234,Q10706776,relation,3248290
9239,Q10706700,relation,1517230
9266,Q10689086,node,276549940
9288,Q10688913,node,260094974
9339,Q10604293,node,3397347724
9403,Q10602938,node,388411869
9417,Q10604419,node,3822786048
9429,Q10604388,node,2232297204
9468,Q10658608,node,28143509
9510,Q10658440,node,2293319159
9523,Q10658616,node,1634919315
9575,Q10601773,relation,1517102
9646,Q10654920,node,274955344
9671,Q10651057,way,419251492
9712,Q10655513,node,4085615912
9719,Q10650861,way,327296652
9746,Q10697646,node,249612720
9789,Q10690254,node,368341586
9830,Q10666789,node,988819026
9841,Q10666833,node,2277397650
9867,Q10667206,way,440058974
10000,Q10670920,relation,1517184
10085,Q10546032,node,388411868
10121,Q10670903,node,660767012
10145,Q10553504,node,729883008
10183,Q10556684,node,8203474264
10257,Q10541645,node,27037781
10291,Q10541810,node,312914707
10346,Q10661123,relation,2271559
10353,Q10661138,way,309840122
10383,Q10660315,node,385178141
10402,Q10661487,node,1410716432
10437,Q10605510,relation,65593
10443,Q10609373,relation,1517100
10451,Q10610176,node,4461911202
10502,Q10609137,node,1241293838
10526,Q10601944,node,2228490467
10558,Q10602230,node,1241293550
10609,Q10602407,relation,1517112
10650,Q10715625,node,3930442162
10670,Q10715224,node,388411878
10686,Q10715306,node,1895769729
10732,Q10551880,relation,1517231
10739,Q10552046,node,287594594
10754,Q10551887,node,333676847
10757,Q10551973,node,272374622
10763,Q10552045,node,4065970298
10787,Q10551888,relation,1516988
10853,Q10669723,way,116416002
10854,Q10668888,relation,10188760
10977,Q10707223,node,611304001
11035,Q10571886,relation,7439551
11051,Q10571940,relation,1517117
11104,Q10605496,node,32320873
11115,Q10605327,relation,1520591
11190,Q10605300,node,449711254
11199,Q10559668,way,369614706
11215,Q10561061,node,2232302442
11262,Q10560842,node,244890236
11336,Q10671184,relation,1517111
11340,Q10671746,node,10687047485
11444,Q10542043,relation,1517091
11505,Q10657603,relation,1520450
11511,Q10656541,way,279197060
11539,Q10657179,relation,5946530
11557,Q10656586,node,388411866
11699,Q10670303,relation,1517187
11715,Q10670157,node,278816405
11768,Q10670051,way,136011412
11792,Q10678492,node,1726993200
11806,Q10677501,relation,1517101
11833,Q10679265,node,303739348
11863,Q10678495,node,27408858
11881,Q10677891,node,7473567362
11883,Q10635826,node,369233448
11896,Q10649628,relation,389028
11941,Q10725885,way,143065407
11945,Q10726042,way,91933419
11976,Q10646852,node,4109745188
12017,Q10649012,relation,1517099
12051,Q10723992,way,66105943
12054,Q10725744,way,26605531
12243,Q10612107,node,449265605
12288,Q18333014,node,462688267
12459,Q10551440,relation,1520113
12466,Q10551103,relation,1517110
12492,Q10551689,node,452584847
12553,Q10551662,node,2993560134
12618,Q15735140,node,825467272
12624,Q15881530,node,258954742
12708,Q10716186,node,7483321742
12778,Q10683742,way,227528964
12782,Q10682939,node,553307047
12821,Q10682934,relation,4055480
12855,Q10710236,node,2232541336
12958,Q10712299,node,28168643
13084,Q10674046,way,401114072
13111,Q10673022,relation,52806
13143,Q10673609,node,388241275
13150,Q10680427,node,418048522
13244,Q10679903,node,1241293205
13337,Q18335227,node,7474789760
13413,Q10708756,node,269988448
13465,Q10714552,node,308832688
13506,Q10714747,node,28168932
13521,Q10715219,way,211185962
13542,Q21567579,relation,10547420
13545,Q21567568,relation,5663406
13548,Q21567525,relation,6523574
13549,Q21567576,relation,7690936
13550,Q21567565,relation,6410884
13556,Q21567607,relation,7722213
13557,Q21567509,relation,7431264
13558,Q21567518,relation,10548118
13564,Q21567542,relation,10547418
13566,Q21567522,relation,3368225
13571,Q21567517,relation,7309004
13575,Q21567512,relation,6575572
13577,Q21567584,relation,6414346
13578,Q21567580,relation,6345218
13579,Q21567596,relation,10547417
13581,Q21567593,relation,7730509
13588,Q21567563,relation,6414343
13589,Q21567590,relation,5628263
13592,Q21567577,relation,10547419
13593,Q21567521,relation,6414342
13595,Q21567597,relation,4486105
13604,Q21567575,relation,6801072
13606,Q21567613,relation,4491603
13607,Q21567526,relation,4491519
13611,Q21567638,relation,7309608
13614,Q21567592,relation,6066866
13616,Q21567520,relation,6414341
13617,Q21567636,relation,6080182
13619,Q21567594,relation,7722210
13620,Q21567643,relation,4481474
13623,Q21567504,relation,4491600
13626,Q21567505,relation,7722211
13628,Q21567511,relation,7671895
13631,Q21567566,relation,6488613
13632,Q21567554,relation,10548117
13634,Q21567561,relation,6389804
13636,Q21567603,relation,4491602
13710,Q10727355,relation,2075133
13763,Q10684763,node,3011970554
13863,Q10700205,node,4452439420
13952,Q13060350,relation,3071437
13964,Q11894506,node,120404873
13978,Q12559599,relation,1412614
13987,Q12344088,relation,176711
13989,Q13107810,node,2293319157
14010,Q13067548,node,7472860597
14097,Q21560025,relation,5525148
14127,Q21405779,relation,5525146
14307,Q20655707,way,93574365
14342,Q10727765,node,4840230889
14374,Q10727714,node,2384623934
14376,Q10727804,relation,7312292
14377,Q10727780,node,1995936528
14396,Q10727762,relation,52814
14525,Q21560178,relation,3050051
14603,Q10718210,way,102924878
14630,Q10712401,relation,5525183
14666,Q10713533,relation,5959354
14714,Q10712365,relation,2418265
14720,Q10712477,node,274915153
14898,Q28372508,way,1124781367
14921,Q27882062,node,7469310584
14956,Q10684458,node,272371247
14962,Q10684474,relation,1517096
15002,Q10683818,node,388411870
15033,Q10727126,relation,5525186
15050,Q10726920,node,1778364687
15124,Q18332570,way,829228571
15169,Q18332360,relation,1517233
15227,Q18292466,way,310153767
15232,Q18292171,node,7473435912
15312,Q21567478,relation,6050266
15313,Q21567405,relation,7286397
15315,Q21567400,relation,7431266
15317,Q21567447,relation,5663321
15318,Q21567394,relation,7313070
15321,Q21567499,relation,5370811
15324,Q21567457,relation,7309003
15325,Q21567446,relation,7390277
15326,Q21567416,relation,5628116
15327,Q21567426,relation,10548116
15330,Q21567410,relation,7690739
15333,Q21567440,relation,3368224
15336,Q21567422,relation,5628238
15338,Q21567423,relation,6080244
15340,Q21567425,relation,7390274
15341,Q21567444,relation,7286389
15344,Q21567488,relation,6414340
15354,Q21567429,relation,7286381
15355,Q21567479,relation,7439553
15358,Q21567480,relation,6801071
15359,Q21567460,relation,6523573
15360,Q21567434,relation,7686887
15363,Q21567433,relation,7486845
15366,Q21567455,relation,10544384
15367,Q21567418,relation,6345216
15369,Q21567441,relation,6067046
15370,Q21567454,relation,7690738
15373,Q21567464,relation,6575571
15375,Q21567474,relation,6801073
15376,Q21567468,relation,4488873
15377,Q21567490,relation,7286379
15381,Q21567431,relation,4491518
15382,Q21567397,relation,10548108
15383,Q21567407,relation,4472018
15384,Q21567442,relation,10548111
15385,Q21567481,relation,7390272
15386,Q21567437,relation,5628076
15388,Q21567492,relation,5342469
15389,Q21567401,relation,7286398
15391,Q21567484,relation,7730510
15392,Q21567430,relation,5370304
15395,Q21567399,relation,4488872
15397,Q21567486,relation,3350253
15405,Q21567451,relation,6575570
15407,Q21567435,relation,7690743
15408,Q21567406,relation,7286393
15409,Q21567424,relation,6345217
15410,Q21567389,relation,6488611
15429,Q10717330,way,43043595
15481,Q10717311,node,956502457
15493,Q10717856,relation,2473143
15567,Q15551435,way,41172181
15571,Q15616721,node,763110781
15590,Q15077888,node,332533055
15603,Q15616756,node,173859210
15951,Q18334518,node,2780196814
16007,Q10688454,node,2236313289
16016,Q10688863,relation,1517109
16019,Q10688214,node,6247514771
16030,Q10688846,way,81309994
16128,Q10699357,node,7427989545
16130,Q10699338,node,985021196
16172,Q10698960,node,6811496104
16244,Q18291564,node,2801778050
16259,Q18291396,node,1966563825
16315,Q21595792,relation,7426326
16331,Q21595796,relation,7426327
16332,Q21595797,relation,7426328
16350,Q21595800,relation,7426329
16380,Q21595787,relation,7425166
16384,Q21779142,relation,6575576
16386,Q21779138,relation,7309000
16395,Q21779129,relation,6410883
16398,Q21779141,relation,5370813
16402,Q21779143,relation,4491601
16403,Q21779100,relation,6488612
16408,Q21779131,relation,7021868
16409,Q24535546,node,7228445023
16416,Q21779120,relation,4491520
16420,Q21779124,relation,6575575
16423,Q21779122,relation,6575574
16424,Q21779091,relation,6575573
16425,Q21779144,relation,6870943
16447,Q21779118,relation,6414344
16448,Q21779083,relation,10547421
16451,Q21779077,relation,6523572
16452,Q21779119,relation,5370305
16454,Q21779146,relation,6950710
16455,Q21779117,relation,7286387
16459,Q21780511,relation,7686886
16462,Q21779109,relation,5661990
16463,Q21779116,relation,6414345
16466,Q21779107,relation,4498870
16467,Q21779076,relation,5370812
16471,Q21779128,relation,4498871
16473,Q21779123,relation,4488874
16474,Q21779111,relation,7021870
16476,Q21779112,relation,7286382
16477,Q21779078,relation,7286385
16901,Q16496876,way,66104499
16908,Q16482129,relation,1517097
16952,Q10726203,relation,1407310
17097,Q18288910,node,1740339454
17161,Q18287889,way,400739541
17162,Q18245345,way,39035346
17460,Q21721371,relation,5831504
17513,Q21721344,relation,1382888
17590,Q21608432,relation,9095129
17605,Q21608436,relation,9095127
17609,Q21608434,relation,9095126
17611,Q21608412,relation,7670845
17625,Q21608413,relation,7432146
17628,Q21608410,relation,7670846
17629,Q21608401,relation,7432144
17642,Q21608433,relation,9095128
17643,Q21608415,relation,7670844
17675,Q21595763,relation,7424227
17691,Q21608316,relation,7432145
17699,Q21608404,relation,7432143
17813,Q21595762,relation,7424226
17881,Q21595745,relation,6916560
17965,Q21684575,way,55418625
18098,Q21704816,relation,7419294
18114,Q21704865,relation,7419293
18121,Q21704832,relation,7419291
18137,Q21704796,relation,7419295
18139,Q21704826,relation,7419290
18142,Q21704787,relation,7419287
18144,Q21704854,relation,7419292
18153,Q21704825,relation,7419288
18182,Q21704847,relation,7419289
18258,Q21567703,relation,9157319
18259,Q21567730,relation,6414349
18260,Q21567712,relation,4467179
18261,Q21567739,relation,7013769
18262,Q21567678,relation,8815885
18263,Q21567657,relation,10548109
18264,Q21567683,relation,6414347
18266,Q21567696,relation,4472019
18274,Q21567720,relation,4491605
18280,Q21567689,relation,5370814
18281,Q21567727,relation,6801075
18383,Q21567675,relation,6575630
18385,Q21567740,relation,7286378
18386,Q21567656,relation,7730505
18388,Q21567668,relation,4488875
18389,Q21567672,relation,7431267
18390,Q21567698,relation,10548114
18391,Q21567687,relation,6345220
18393,Q21567671,relation,7722214
18395,Q21567669,relation,4486106
18402,Q21567659,relation,7252374
18404,Q21567732,relation,6084320
18412,Q21567680,relation,6345219
18413,Q21567742,relation,6345222
18416,Q21567737,relation,10548119
18417,Q21567651,relation,10548106
18425,Q21567710,relation,6345221
18427,Q21567744,relation,6080245
18428,Q21567707,relation,7286380
18430,Q21567681,relation,4491604
18437,Q21567658,relation,9157320
18438,Q21567692,relation,6414348
18440,Q21567693,relation,4467178
18442,Q21567711,relation,7286388
18444,Q21567743,relation,4488876
18445,Q21567684,relation,7722209
18450,Q21567691,relation,4486233
18453,Q21567660,relation,9157325
18454,Q21567718,relation,4459383
18456,Q21567686,relation,4471366
18654,Q21721381,relation,5824700
18997,Q29249375,node,9623058666
19007,Q29249394,node,9623058668
19037,Q29249356,node,9623058667
19058,Q21580265,relation,8033112
19202,Q21580296,relation,8033083
19361,Q29024353,node,1895946643
19366,Q29024447,node,1906852047
19377,Q29024461,node,3376338823
19559,Q21566600,relation,6870947
19581,Q21566597,relation,5628077
19597,Q21566595,relation,5370301
20299,Q27027158,relation,10410200
20313,Q26257001,way,595711806
20507,Q29254649,node,7464882553
20518,Q29254630,node,7464880314
20744,Q21566711,relation,5663322
20745,Q21566681,relation,6067045
20748,Q21566648,relation,4498867
20759,Q21566620,relation,4491403
20760,Q21566644,node,5335432659
20762,Q21566609,relation,7390276
20763,Q21566623,relation,6398504
20768,Q21566703,relation,4488870
20769,Q21566629,relation,7690742
20770,Q21566643,relation,4451625
20772,Q21566688,relation,7730506
20776,Q21566668,relation,7690741
20778,Q21566672,relation,6345214
20780,Q21566686,relation,7390273
20782,Q21566676,relation,6414338
20784,Q21566662,relation,7690740
20785,Q21566685,relation,6801070
20789,Q21566647,relation,4498866
20792,Q21566651,relation,5371460
20795,Q21566604,relation,5628239
20796,Q21566683,relation,5370303
20800,Q21566704,relation,9157323
20802,Q21566706,relation,7390270
20804,Q21566696,relation,7286377
20812,Q21566702,relation,10548107
20813,Q21566642,relation,7431265
20816,Q21566693,relation,4481341
20817,Q21566664,relation,4498868
20819,Q21566608,relation,6345213
20820,Q21566645,relation,7286383
20826,Q21566675,relation,3368223
20828,Q21566658,relation,7390271
20829,Q21566619,relation,6067044
20832,Q21566663,relation,4451626
20835,Q21566634,relation,4498865
20838,Q21566646,relation,5370302
20842,Q21566633,relation,9157321
20944,Q21567381,relation,4491599
20948,Q21566736,node,1485582105
20950,Q21567373,relation,6488610
20953,Q21567376,relation,6575629
20954,Q21567351,relation,5370809
20955,Q21567327,relation,7286384
20957,Q21567371,relation,4481473
20960,Q21566742,relation,4486104
20963,Q21567345,relation,5663320
20965,Q21566726,relation,10548113
20967,Q21567352,relation,5370810
20969,Q21567368,relation,6345215
20970,Q21567370,relation,6389803
20971,Q21566718,relation,7722207
20975,Q21567385,relation,7690934
20976,Q21566730,relation,4471481
20978,Q21566714,relation,6080225
20979,Q21566735,relation,7690935
20981,Q21567372,relation,7722212
20982,Q21567369,relation,10548112
20984,Q21567343,relation,5663319
20985,Q21566712,relation,7286394
20987,Q21566750,relation,7286391
20988,Q21566734,relation,4488871
20990,Q21566739,relation,7730508
20991,Q21567332,relation,6801074
20992,Q21567355,relation,7286386
20997,Q21567330,relation,7309002
20998,Q21566715,relation,7390275
21008,Q21567348,relation,6870952
21016,Q21567349,relation,7309001
21017,Q21567391,relation,5371464
21021,Q21567374,relation,6414339
21023,Q21567378,relation,7722208
21024,Q21567366,relation,7252375
21028,Q21566732,relation,7730507
21030,Q21567390,relation,4453030
21034,Q21566723,relation,5371462
21035,Q21567356,relation,7439552
21036,Q21566731,relation,5370808
21037,Q21567340,relation,7286390
21038,Q21566751,relation,4486103
21039,Q21567365,relation,4498869
21041,Q21566743,relation,10544385
24698,Q29351028,way,197054234
31666,Q29380387,way,842200066
35627,Q29439576,node,5328235780
35630,Q29439575,node,5328235778
35647,Q29439577,node,5328235779
35665,Q29439584,node,5328235785
35666,Q29439583,node,5328235784
35681,Q29439580,node,5328235782
35698,Q29439578,node,5328235781
39227,Q29439499,way,419420381
45512,Q29515155,way,946216012
51356,Q29571315,node,4300894451
55071,Q29593694,node,1259481483
55518,Q29584409,node,448200284
64045,Q29706671,way,540757590
64762,Q29824876,way,709866477
66346,Q29842915,node,6583302046
66355,Q29842919,node,6583302047
67099,Q29783798,way,530748379
67138,Q29783673,way,342672336
68273,Q29843585,node,6583302220
69188,Q29866716,way,667335196
69908,Q29840674,node,4927623289
70645,Q29862561,node,4584199148
73703,Q29892397,node,7673622463
81515,Q29885887,node,2646126341
86372,Q29957331,way,680448719
96789,Q29962970,way,380132125
101014,Q30158765,way,43302553
101039,Q30159126,way,103249546
101068,Q30159157,way,42992511
101071,Q30158820,way,102924626
101831,Q30159285,way,529123934
101874,Q30159247,way,42895541
102636,Q31899779,node,3207688674
103285,Q31885338,node,4934293233
103288,Q31899707,node,1651899002
103312,Q31897777,way,776062264
103313,Q31871579,node,7479847578
103573,Q30929413,way,991536123
103585,Q30313626,node,1410016022
103664,Q30313648,way,747138842
103923,Q57414207,relation,3068293
103945,Q56459192,node,7995315053
104078,Q33109386,node,2904969063
105210,Q61779726,relation,10029371
105588,Q33111178,node,7004447147
105961,Q33110764,node,245778450
106078,Q33110977,node,1751228758
106081,Q33110981,node,7483258016
106087,Q33111025,node,7478062737
106093,Q33110985,node,7474899630
106103,Q33111044,node,6304167594
106105,Q33111030,node,7474927308
106107,Q33111020,node,7472470482
106113,Q33111104,node,6304169620
106116,Q33111039,node,367485938
106131,Q33110970,node,7474846329
106133,Q33111089,node,4517174715
106134,Q33110989,node,6304167591
106365,Q33110268,node,845942793
106425,Q33110224,node,282783242
106427,Q33110234,relation,10619238
106524,Q61779184,way,724768862
106554,Q5035,node,322089975
106566,Q96358632,relation,11031476
106759,Q37404,relation,307885
106762,Q26498,node,28898845
106765,Q5027,node,522467535
106773,Q39059,node,122728348
106775,Q28532,relation,935609
106776,Q5036,node,521825383
106778,Q2211,node,26804505
106779,Q26515,node,27558697
106782,Q25287,node,25930131
106783,Q26511,node,27381348
106786,Q21168,node,30147521
106788,Q5038,node,266884265
106790,Q2167,node,27323968
106791,Q27982,relation,935683
106792,Q28374,node,30146374
106795,Q38847,node,2235653204
106796,Q41992,node,61126916
106797,Q5037,node,765996608
106798,Q37399,relation,369508
106803,Q27447,node,26585398
106804,Q29963,relation,935648
106807,Q37462,relation,935423
106808,Q25462,node,30578919
106811,Q26518,node,30097996
106816,Q27437,node,30146990
106818,Q27455,node,29691384
106823,Q21166,node,25508588
106825,Q34078,relation,935426
106828,Q26040,node,1643360977
106946,Q36376244,node,27425102
107085,Q34601917,way,138590405
107123,Q44813595,way,73817425
107318,Q33111529,node,7472866669
107675,Q61779365,way,169411541
107691,Q61779344,way,4599542
107724,Q61779282,way,799199970
108465,Q108187193,way,538395388
108472,Q109332103,way,785828347
108811,Q112120153,node,7472370760
108829,Q112120069,node,7472393262
108855,Q112121778,node,7483312980
109022,Q61779099,relation,10041753
109260,Q106404104,node,1562485601
109278,Q106707870,relation,10844315
109311,Q89959720,way,1165976960
110183,Q54756,node,27558580
110366,Q59052,node,124341320
110367,Q54743,node,28256477
110369,Q59088,node,89690575
110370,Q62464,relation,289354
110371,Q54755,node,27699411
110372,Q54339,node,26585395
110373,Q54357,node,410426765
110374,Q59093,relation,398892
110375,Q54759,node,26585396
110376,Q54352,node,27699239
110377,Q54766,node,30147825
110379,Q47169,relation,935537
110380,Q47018,relation,935504
110381,Q62469,relation,296291
110382,Q59858,relation,289344
110383,Q54743,node,28256477
110384,Q54771,node,30146159
