,wikidata,type,osmid
4665,Q15493654,node,31496263
4666,Q15410541,node,35975610
4668,Q15475342,node,245415815
4669,Q15410600,node,35975619
4671,Q15303014,node,10057237737
4674,Q15411571,node,820269495
4675,Q15475156,node,245415819
4676,Q15303022,node,31463057
4678,Q15605620,node,32924765
4679,Q15486645,node,59776507
4680,Q15303005,node,1551361772
4682,Q15501504,node,482598080
4683,Q15580475,node,22470885
4685,Q15411250,node,31464767
4686,Q15882314,node,33585687
4691,Q15582030,node,261016665
4694,Q15965319,way,366350253
4695,Q15882323,way,175573754
4696,Q15411435,node,31464833
4697,Q15602955,node,4562404125
4699,Q15506125,node,3002644717
4701,Q15529388,node,2249281219
4702,Q15411385,node,31464791
4703,Q15501721,node,281893188
4706,Q15965276,node,1412523366
4707,Q15882313,node,33585688
4736,Q41206190,node,1211581949
4898,Q29885887,node,2646126341
4983,Q20670817,node,3183359730
4995,Q20655944,way,39440938
5001,Q21287155,way,89481659
5006,Q22815173,way,335899280
5016,Q22570168,way,674305244
5025,Q20680560,way,986846766
5030,Q20655943,way,540759431
5031,Q22977137,node,5133168784
5033,Q20722962,way,89552970
5042,Q22742900,node,4562245372
5059,Q26253513,node,1853413791
5227,Q29921280,node,4938256391
5371,Q29375995,way,362055167
5391,Q29367066,way,696008852
5393,Q29362763,node,20937886
5396,Q29365067,node,3158682504
5407,Q29362362,way,297654500
5412,Q29365385,way,270883345
5431,Q29361825,node,3145244216
5432,Q29365538,node,21317818
5434,Q29362362,way,297654500
5442,Q29363480,node,9896317305
5505,Q31899920,node,9894532088
5509,Q31899881,node,9949946088
5512,Q31898894,way,372802236
5521,Q31897117,node,9980303420
5528,Q31899819,node,5133181802
5531,Q31899882,node,9894624075
5550,Q15982300,way,311412101
5552,Q16459040,node,142452887
5558,Q16497136,node,2383397926
5560,Q16459433,node,251411799
5562,Q17278522,way,143552347
5563,Q16459393,node,2408227294
5576,Q28379841,way,437365503
5582,Q28375995,node,9848097022
5592,Q28934273,way,73890233
5593,Q28375724,way,944532754
5606,Q28375728,way,945023973
5641,Q10717356,node,20937798
5644,Q10717839,way,207208465
5656,Q10718104,way,100869707
5680,Q94579743,way,304918677
5712,Q94980675,way,375310169
5715,Q94978695,way,182239686
5753,Q34010043,way,53277808
5758,Q34009486,way,88441578
5767,Q17400361,way,1188752798
5776,Q16459363,node,57318868
5778,Q17154027,way,649198219
5779,Q16496230,way,45408368
5781,Q16459375,node,860047179
5782,Q17104123,node,661147431
5784,Q17154056,node,385667731
5791,Q17265752,node,662932765
5797,Q16503272,relation,402052
5801,Q16935514,node,2087898167
5803,Q17415550,way,108114609
5808,Q16459410,node,57902380
5809,Q16459044,node,8068214995
5810,Q17265793,node,7784932712
5811,Q16459439,node,10977789224
5812,Q17355811,node,846244866
5813,Q17154060,node,286372978
5814,Q17343159,way,1137526004
5823,Q16459384,node,7775425182
5824,Q16459401,node,7781492598
5829,Q17265792,node,7784932713
5933,Q29418728,node,4802537204
5949,Q29418824,node,8149931877
5970,Q11853963,node,57900277
5977,Q10728163,way,48494349
5987,Q10728116,way,73541121
5991,Q10728144,node,7776408809
6001,Q10728505,way,102872420
6003,Q11854660,node,845061114
6007,Q10727279,node,1632019745
6011,Q11856290,node,97225707
6019,Q10727630,node,10308738842
6020,Q10727226,way,1119444094
6027,Q10728693,node,9949928088
6031,Q10727535,node,1042034102
6039,Q10727535,node,1042034102
6042,Q10728136,way,88879692
6050,Q11854321,node,436528745
6171,Q10717240,way,44063838
6182,Q10718065,way,248112597
6185,Q10718065,way,248112597
6191,Q10718096,way,72691940
6199,Q10718110,relation,1974263
6206,Q10715695,node,4831131990
6208,Q10718022,way,94512215
6212,Q10715518,way,311038203
6213,Q10715530,way,104196865
6230,Q10716747,way,120735347
6257,Q29584409,node,448200284
6365,Q34010973,way,205144598
6372,Q34008321,way,205144597
6395,Q34008747,way,205144596
6398,Q33393505,node,2550378335
6548,Q30231813,way,198031852
6655,Q18290910,node,2082653117
6656,Q18289329,way,171241886
6657,Q18289735,node,696605469
6660,Q18274825,node,4959818774
6765,Q29630731,node,8411371896
6798,Q29587239,node,265687101
6819,Q29641106,node,198440609
6884,Q99432899,node,7078206404
6887,Q99463150,node,148567640
6891,Q99470334,node,88790091
6894,Q99463064,node,5516384282
6903,Q99520868,node,9951356779
6904,Q98276814,way,101485438
6911,Q98793049,way,842823335
6917,Q98272191,way,470023876
6921,Q97446086,way,957525117
6923,Q99194018,node,3166461030
6926,Q99194348,node,3158682507
6927,Q98382057,way,610311029
6929,Q98101534,relation,11623654
6933,Q99239045,node,874512389
6942,Q99510945,node,9951356782
6943,Q99463064,node,5516384282
6944,Q99511219,way,268391114
6947,Q99239176,node,2082662571
6956,Q99353275,way,303317202
6980,Q17488024,node,32921934
6990,Q17485720,node,3157150237
6998,Q18290458,node,2198800030
7002,Q18287306,node,10276846741
7010,Q18287306,node,10276846741
7014,Q18290604,way,183618959
7016,Q17487550,node,8137598299
7025,Q17485725,node,3158586541
7030,Q17485497,node,868749633
7039,Q18291465,way,309792260
7066,Q99496966,node,9951356783
7116,Q29539242,node,27203757
7156,Q29540677,node,27202992
7245,Q40552001,node,9847960547
7270,Q40554441,node,2425547165
7272,Q40550663,node,9674207384
7385,Q33129333,node,2379313567
7430,Q43279913,way,44698085
7481,Q29538994,node,27203502
7495,Q42505457,node,3046846598
7572,Q34737004,way,49493305
7584,Q106336007,node,95059861
7587,Q106368526,way,1092422254
7605,Q105609152,node,2416502247
7760,Q29339253,way,548548167
7895,Q26256,way,1102832428
7938,Q112224689,node,1899029542
7980,Q38124814,way,436449659
7987,Q37299257,way,477083657
7990,Q35825442,node,3170109015
7998,Q34764465,node,2379313522
8004,Q35949569,node,21495528
8013,Q35824065,node,32928355
8017,Q35816557,node,4802537181
8018,Q35947137,node,33574357
8045,Q49103476,node,90700191
8056,Q56301249,node,706105105
8061,Q56300706,way,739676436
8070,Q55593604,way,380946903
8071,Q56085687,way,265408593
8156,Q61991316,way,64951667
8164,Q61992045,way,64951696
8167,Q61991743,way,64951687
8182,Q61992063,way,64951692
8193,Q63358785,way,474407870
8203,Q49101283,way,195917560
8211,Q49098538,way,1134128621
8212,Q47461151,way,57550458
8214,Q49097039,node,1581663020
8215,Q52152474,node,5574727782
8219,Q56301507,way,174097736
8222,Q49101136,way,245834952
8223,Q52162380,way,265446612
8260,Q61991480,way,64951648
8266,Q61992009,way,64951666
8268,Q61991926,way,64951654
8271,Q61991635,way,64951663
8277,Q65194986,node,9910638881
8282,Q61992021,way,64951685
8291,Q61992035,way,64951689
8294,Q61992001,way,64951682
8307,Q10726560,way,405533274
8310,Q10718872,way,148742831
8319,Q10726602,way,453132896
8335,Q10726440,node,4714625161
8344,Q10718875,way,81942323
8350,Q10723792,way,202873217
8360,Q10725868,node,9355097353
8367,Q10719036,way,191976909
8371,Q10719983,way,94021701
8374,Q10720097,way,157686998
8377,Q10726517,node,1042034170
8381,Q10723854,way,1188482045
8506,Q112072918,way,310578458
8599,Q105046699,node,99280020
8602,Q101041274,node,503605133
8606,Q104369199,node,126234534
8608,Q102426523,node,126616462
8609,Q104455736,node,2416861991
8610,Q101040266,node,503277807
8614,Q104763735,node,2190895283
8617,Q104523963,node,3117958055
8622,Q104762999,node,97748716
8624,Q102426358,node,2403952719
8633,Q101288001,node,1333613558
8634,Q101041820,node,57319399
8637,Q100793760,node,845060985
8638,Q104369682,node,124448316
8641,Q105046612,node,103052789
8642,Q104145348,node,126300847
8644,Q104523813,node,3609540319
8645,Q104454526,node,1880917281
8648,Q105046766,node,97181119
8654,Q104145255,node,126361755
8655,Q101040977,node,3447640399
8659,Q101283209,node,128742223
8660,Q104763279,node,97748219
8671,Q104369268,node,124515324
8674,Q105102016,node,8458145827
8676,Q104369366,node,124473362
8691,Q104145150,node,1880457762
8695,Q104454943,node,2416861994
8698,Q107999060,node,124171066
8699,Q107999373,node,1331298134
8700,Q107999379,node,1751728835
8701,Q107999408,node,285732348
8702,Q107999387,node,94229503
8703,Q107999389,node,1277049048
8704,Q107999374,node,1313416324
8705,Q107999027,node,1767990477
8706,Q107999393,way,976609123
8707,Q107999004,node,1757383274
8708,Q107999364,node,1277049049
8709,Q107999022,node,94243780
8710,Q107999400,node,1795743508
8711,Q107999021,node,1799571639
8712,Q107999398,node,316138159
8713,Q107999018,node,1267180782
8714,Q107999013,node,283253822
8715,Q107999404,node,96546412
8716,Q107999032,node,316137086
8717,Q107999053,node,145124958
8718,Q107999030,node,283255107
8719,Q107999410,node,282929717
8720,Q107999391,node,1913261811
8721,Q107999363,node,60142111
8722,Q107999360,node,101464415
8723,Q107999006,node,1313438792
8724,Q107999397,node,1272031437
8725,Q107999365,node,1570146743
8726,Q107999001,node,1517531658
8727,Q107999384,node,282928385
8728,Q107999375,node,101463736
8729,Q107998995,node,60142086
8730,Q107999368,node,1845284490
8731,Q107999362,node,96546390
8732,Q107999405,node,1331283436
8733,Q107999023,node,1272031323
8735,Q107999054,node,1753222905
8736,Q107999063,node,1386002065
8737,Q107999370,node,315544334
8738,Q107999062,node,96546416
8739,Q107999396,node,312916199
8740,Q107999015,node,282930012
8741,Q107999367,node,2087922971
8742,Q107999009,node,1277049044
8743,Q107999000,node,1585219793
8744,Q107999052,node,96546423
8745,Q107999342,node,2087922969
8746,Q107999037,node,1275935022
8747,Q107999343,node,1277049027
8748,Q107999031,node,316137581
8749,Q107999005,node,316137723
8750,Q107999020,node,591286372
8751,Q107999036,node,91380481
8752,Q107999383,node,30486750
8753,Q107999011,node,1277049024
8754,Q107998993,node,1267180415
8755,Q107999057,node,96546466
8756,Q107999010,node,409752625
8757,Q107999406,node,1267229045
8758,Q107999376,node,312916223
8759,Q107999394,node,285732446
8760,Q107999019,node,331415240
8761,Q107999017,node,1753222909
8762,Q107999403,node,31098715
8763,Q107998992,node,84670174
8764,Q107998998,node,1570367029
8765,Q107999399,node,1331318533
8766,Q107999029,node,2087922967
8767,Q107999008,node,3707818835
8768,Q107999051,node,661152446
8769,Q107999059,node,1272284947
8770,Q107999371,node,1267180391
8771,Q107999061,node,661152382
8772,Q107999012,node,145124980
8773,Q107999058,node,1267180568
8774,Q107999014,node,1455776291
8775,Q107999002,node,312916056
8776,Q107999033,node,283254029
8777,Q107999401,node,282930071
8778,Q107999369,node,1271994730
8779,Q107998999,node,1585220249
8780,Q107999372,node,285732384
8781,Q107999390,node,1767990496
8782,Q107999003,node,1275929579
8783,Q107999016,node,316259001
8784,Q107999378,node,33541076
8785,Q107999026,node,316131916
8786,Q107998997,node,124171107
8787,Q107999377,node,283253430
8788,Q107999028,node,1753355815
8789,Q107999382,node,285732591
8790,Q107998996,node,1585220305
8791,Q107999024,node,661178805
8792,Q107999056,node,96546384
8793,Q107999035,node,1912648524
8794,Q107999025,node,1331298131
8795,Q107999385,node,1072965354
8796,Q107999392,node,1585220017
8797,Q107999407,node,94229509
8903,Q29555669,way,69890822
8926,Q29556441,node,25174004
8927,Q29556040,node,848310785
9047,Q108900981,node,21372445
9082,Q109440434,way,810379683
9100,Q96984917,way,231125597
9109,Q96951054,node,846358616
9114,Q96971877,way,462667561
9135,Q96943481,node,3168442677
9140,Q96679110,node,7013631566
9141,Q96971851,way,582266749
9145,Q96976255,way,41277726
9167,Q96586077,way,443446013
9170,Q96739394,node,57841765
9299,Q39796697,way,600636993
9319,Q39145498,way,944563345
9344,Q39628982,node,1249085053
9349,Q38988713,node,1534392674
9376,Q61986106,way,177916042
9385,Q61941998,way,64951674
9388,Q60171419,way,32262557
9390,Q60969113,way,284218889
9391,Q61943188,way,100604692
9405,Q106621791,way,299765260
9409,Q106638250,node,6916893447
9430,Q106580597,way,428999181
9442,Q106580340,way,144942006
9475,Q106803637,way,43526579
9486,Q106712767,way,164831549
9577,Q115983173,node,318398805
9580,Q115983193,node,21375314
9583,Q115983197,node,32924282
9588,Q115983183,node,318413005
9599,Q92587712,node,9953057628
9600,Q92592470,node,9953049123
9615,Q92586629,node,9953057627
9619,Q92590552,node,9953057631
9620,Q92591227,node,9953057632
9625,Q92588743,node,276265415
9627,Q93789781,way,446876717
9662,Q92589784,node,9953057630
9663,Q93791088,way,198516970
9664,Q93790898,way,452171825
9672,Q93785156,way,307301433
9683,Q92592194,node,9953057634
9684,Q93791572,way,1034426058
9718,Q61942208,way,64951672
9728,Q60848848,node,7782215817
9781,Q42182742,node,1534416642
9789,Q42202457,node,1534472994
9794,Q42206144,node,1531169615
9844,Q77700211,node,9489335459
9871,Q74019261,way,4769938
9878,Q85263319,way,21696455
9906,Q115983204,node,21619981
9908,Q115983194,node,9894543964
9914,Q115983175,node,9949920376
9917,Q115169312,way,295954120
9918,Q115983182,node,1695076890
9931,Q115982667,node,318424506
9939,Q115921667,node,689979010
9942,Q115173574,way,246194693
9959,Q115282674,node,849812936
9965,Q115983185,node,3167240868
9966,Q115983214,node,9951356784
9967,Q115983207,node,9951356785
10031,Q111901723,way,1027653163
10100,Q110626730,node,1534416568
10116,Q110666596,node,1534416454
10238,Q72733628,way,90114702
10239,Q72833750,relation,7368978
10265,Q69901804,way,136383339
10310,Q110583129,way,686781373
10382,Q111835927,node,9953072001
10384,Q111835580,node,9953072002
10403,Q111640360,node,7078206403
10418,Q106578083,way,859837966
10424,Q106350423,node,7125225448
10448,Q106086515,node,2216264845
10450,Q106472411,way,832524603
10452,Q106086574,node,845061109
10454,Q106473698,way,43378238
10461,Q106575170,way,488090452
10468,Q106577750,way,965425487
10471,Q106086342,node,3447640400
10482,Q86213210,way,574779036
10545,Q2211,node,26804505
10555,Q29864,way,157551332
10594,Q113757385,way,246362385
10697,Q73048774,way,1155969873
10711,Q71560661,node,2965187635
10720,Q110089072,way,661268000
10804,Q111232360,node,1789096132
10819,Q111080290,way,55783890
10869,Q111203435,way,846654965
10874,Q108319395,node,9484455108
10875,Q108293304,node,9951356762
10878,Q109682907,node,7781374071
10886,Q109681357,node,873822666
10890,Q109682736,way,248538730
10901,Q109715355,node,3158244409
10903,Q109682526,way,312756688
10911,Q109612299,node,60404438
10938,Q109680142,node,33584711
10940,Q109681420,node,33584710
10977,Q108167102,node,290330587
10986,Q108328894,node,8448979993
10988,Q107999419,node,1267231066
10990,Q108393334,node,265687164
10991,Q107999420,node,955310924
10994,Q107999663,node,316083098
10995,Q108293065,node,9951356763
10996,Q107999412,node,282929383
11005,Q107999417,node,1331318540
11007,Q107999421,node,96546500
11008,Q107999413,node,137726100
11010,Q107999409,node,1313438790
11012,Q107999427,node,101344918
11013,Q107999429,node,409752624
11014,Q107999428,node,96546398
11015,Q108293811,node,9951356780
11016,Q107999431,node,96546459
11017,Q108338320,node,3170533214
11018,Q107999422,node,316141189
11023,Q107999430,node,96544989
11028,Q107999415,node,1275171641
11030,Q108323652,node,868632786
11031,Q107999424,node,91380509
11032,Q107999423,node,313609652
11036,Q108327942,node,148618237
11039,Q108293522,node,8420922295
11040,Q107999426,node,145124992
11042,Q107999418,node,409752621
11044,Q108323623,node,3888983737
11053,Q107999416,node,312896172
11058,Q108393203,node,7775547656
11059,Q107999414,node,2087922974
11066,Q108297469,node,88888426
11067,Q107999432,node,1277049020
11068,Q108297279,node,9949978531
11071,Q108393152,node,7775547658
11115,Q110392860,node,318398832
11168,Q96955839,node,1852194961
11178,Q107636529,node,3163095377
11190,Q107751766,node,275435720
11195,Q107998987,node,1752632594
11197,Q107506660,way,53066749
11198,Q107998988,node,84670169
11203,Q107998989,node,101462493
11206,Q107636848,node,7110983080
11207,Q107998991,node,316131919
11211,Q107482145,way,407201359
11237,Q107998990,node,1277049016
11243,Q107155657,way,992912806
11244,Q107636994,node,7078311183
11270,Q115984433,node,3168442678
11271,Q116909130,way,321357921
11275,Q115984437,node,7673287717
11296,Q113005086,node,9493127564
11383,Q115983221,node,1503944377
11384,Q115984404,node,9951356786
11385,Q115983232,node,874512377
11387,Q115983235,node,318390630
11391,Q115983217,node,7781374074
11392,Q115984390,node,258937424
11395,Q115984395,node,868966388
11402,Q115984448,node,7781275780
11415,Q115983219,node,32605189
11419,Q115984427,node,9951370836
11422,Q115984224,node,2782037841
11424,Q115984429,node,3168442680
11430,Q115984434,node,21622022
11431,Q115984432,node,3168442683
11433,Q115983239,node,318398914
11434,Q115984436,node,90702795
11437,Q115984458,node,1776359735
11451,Q115984409,node,874512394
11453,Q115984420,node,9952736896
11455,Q115984391,node,3167771279
11456,Q115983238,node,286781638
11457,Q115983240,node,21621856
11459,Q115983233,node,21621926
11461,Q115983228,node,9949920377
11462,Q115984459,node,3163095376
11474,Q108692913,way,998502440
11538,Q108681142,way,41992729
11603,Q117074348,way,953718630
11622,Q117074269,way,380536767
11627,Q117073972,way,835374454
11637,Q117074678,way,270649514
11653,Q117074157,way,343539293
